filename,video-duration,fps,video-frames
v_bFHpaULTwsE.mp4,74.8,30.0,2244.0
v_BFICeyu5oMM.mp4,103.13333333333334,30.0,3094.0
v_bFm6E4cz5tM.mp4,179.7,30.0,5391.0
v_BfnM0eyjB5Q.mp4,185.56666666666666,30.0,5567.0
v_bFPfj889BhU.mp4,222.5,30.0,6675.0
v_bFRqNqyVznA.mp4,151.86666666666667,30.0,4556.0
v_BFrsZmuj4Ns.mp4,205.16666666666666,30.0,6155.0
v_BfsCKU69hHs.mp4,27.1,30.0,813.0
v_BfSqo9ONd6g.mp4,115.0,30.0,3450.0
v_BFXSk5F0E_w.mp4,199.8,30.0,5994.0
v_bfZZdTPYmos.mp4,228.13333333333333,30.0,6844.0
v_BG4QxmqBaS4.mp4,182.1,30.0,5463.0
v_Bg9hw5K-m6Q.mp4,59.166666666666664,30.0,1775.0
v_bGDwE1v16HU.mp4,185.36666666666667,30.0,5561.0
v_BGeB6KEQM94.mp4,212.1,30.0,6363.0
v_bghOBRA0z-Y.mp4,204.2,30.0,6126.0
v_bGql7ldp84A.mp4,189.56666666666666,30.0,5687.0
v_BgsxbT9RCeg.mp4,195.53333333333333,30.0,5866.0
v_bH7ORYDcI7A.mp4,190.26666666666668,30.0,5708.0
v_BH9zsAu6OMQ.mp4,136.0,30.0,4080.0
v_bhAVJ2uUw0U.mp4,63.86666666666667,30.0,1916.0
v_Bhc8INrOToY.mp4,234.6,30.0,7038.0
v_B_heSKsoI9o.mp4,64.73333333333333,30.0,1942.0
v__BHoMDR2ZVg.mp4,31.433333333333334,30.0,943.0
v_BHQasKzBDQU.mp4,94.63333333333334,30.0,2839.0
v_bhRHD3bBNZY.mp4,188.66666666666666,30.0,5660.0
v_BhxKjirVF4Y.mp4,106.26666666666667,30.0,3188.0
v_bHxWHW2PGy4.mp4,185.0,30.0,5550.0
v_Bhz-WgJH8R0.mp4,42.266666666666666,30.0,1268.0
v_Bi3vlu17qp8.mp4,28.1,30.0,843.0
v_biAQgXDFskw.mp4,93.53333333333333,30.0,2806.0
v_BII4aKnegaU.mp4,106.23333333333333,30.0,3187.0
v_BiIIco4EC2U.mp4,180.0,30.0,5400.0
v_BIJK3xcjiKE.mp4,159.46666666666667,30.0,4784.0
v_BIL1t2eQrDU.mp4,151.3,30.0,4539.0
v_b_iUgvzb1-0.mp4,44.03333333333333,30.0,1321.0
v_bi_xkH87Rnw.mp4,87.6,30.0,2628.0
v_BiZF6o-AU64.mp4,140.76666666666668,30.0,4223.0
v_BJ-1HVacaF4.mp4,226.26666666666668,30.0,6788.0
v_bJ1vEQKX-hE.mp4,215.26666666666668,30.0,6458.0
v__bj64aqyIyk.mp4,7.8,30.0,234.0
v_bJahexpTlr8.mp4,208.53333333333333,30.0,6256.0
v_BJM1rUjXvkQ.mp4,223.26666666666668,30.0,6698.0
v__BJqPK0NNZU.mp4,97.33333333333333,30.0,2920.0
v_bjtjeUcoxkg.mp4,121.1,30.0,3633.0
v_BJuL-yK-I8g.mp4,105.73333333333333,30.0,3172.0
v_BJWL_X79HRc.mp4,170.83333333333334,30.0,5125.0
v_bJx4unQR6nU.mp4,71.2,30.0,2136.0
v_BK8yiRJkfcU.mp4,46.86666666666667,30.0,1406.0
v_bKec2fA5RZ8.mp4,181.43333333333334,30.0,5443.0
v_bKEvJveN6k4.mp4,94.93333333333334,30.0,2848.0
v_BKRKHkkZq6g.mp4,38.9,30.0,1167.0
v_BKrUkWSo4Ig.mp4,216.5,30.0,6495.0
v_B-KSdR2ct00.mp4,39.56666666666667,30.0,1187.0
v_bKVrokdj7HM.mp4,123.43333333333334,30.0,3703.0
v_bL0bXUG2QWI.mp4,107.06666666666666,30.0,3212.0
v_Bl2Hqx3h9Fw.mp4,110.1,30.0,3303.0
v_blCvgADz8LY.mp4,55.43333333333333,30.0,1663.0
v_BlfFKVGQbi8.mp4,66.2,30.0,1986.0
v_BLmAF2wbTz8.mp4,169.86666666666667,30.0,5096.0
v_blMN_9ZtxsY.mp4,184.4,30.0,5532.0
v_B-lmXhRr6bE.mp4,188.73333333333332,30.0,5662.0
v_bLpeUxij7YY.mp4,66.53333333333333,30.0,1996.0
v_bLqd98mmu3w.mp4,94.56666666666666,30.0,2837.0
v_blSOfdlqJtY.mp4,111.9,30.0,3357.0
v_BLSycXOF3Ro.mp4,184.16666666666666,30.0,5525.0
v_bM5VpCdPOrw.mp4,176.93333333333334,30.0,5308.0
v_Bm6HrokioXU.mp4,105.86666666666666,30.0,3176.0
v_bM7Tgb1mJfc.mp4,65.2,30.0,1956.0
v_BMa9v2uZBp8.mp4,199.33333333333334,30.0,5980.0
v_bmc11KqVbEE.mp4,97.93333333333334,30.0,2938.0
v_bMDyOXygNPM.mp4,95.3,30.0,2859.0
v_bmf7otW5TQo.mp4,84.06666666666666,30.0,2522.0
v_bMRx3vSVZUQ.mp4,175.56666666666666,30.0,5267.0
v_BMzspHz04Q8.mp4,100.6,30.0,3018.0
v_BmZwZLKxHCY.mp4,199.56666666666666,30.0,5987.0
v_BN3ejP3RbkQ.mp4,55.4,30.0,1662.0
v_BNa85xIhNqA.mp4,108.96666666666667,30.0,3269.0
v_BnAG37ecNbA.mp4,70.5,30.0,2115.0
v_bNGldPjMYHc.mp4,204.43333333333334,30.0,6133.0
v_bNh4SQ2nR80.mp4,166.13333333333333,30.0,4984.0
v_bnkO0slLSyw.mp4,221.46666666666667,30.0,6644.0
v_BnkUgUQBED0.mp4,123.93333333333334,30.0,3718.0
v_B_NQ_U2JEp4.mp4,142.03333333333333,30.0,4261.0
v_bNuRrXSjJl0.mp4,228.7,30.0,6861.0
v_bNvAqFcKzqU.mp4,233.33333333333334,30.0,7000.0
v_Bnw54GNBKlU.mp4,154.03333333333333,30.0,4621.0
v_bNwrAuu0qiQ.mp4,171.4,30.0,5142.0
v_BO0vQ6ASVlo.mp4,94.06666666666666,30.0,2822.0
v_BOckSaGr-uI.mp4,135.43333333333334,30.0,4063.0
v_-boJqGIgV9I.mp4,67.33333333333333,30.0,2020.0
v_BoK5y7jdhzA.mp4,82.23333333333333,30.0,2467.0
v_BoKEPRjFydk.mp4,116.73333333333333,30.0,3502.0
v_bOp6pObPeZ4.mp4,154.26666666666668,30.0,4628.0
v_boQbuyDjWnc.mp4,207.13333333333333,30.0,6214.0
v_BOqca4eckEs.mp4,81.8,30.0,2454.0
v_boqfpo3YAps.mp4,222.1,30.0,6663.0
v_boqZwv68BiM.mp4,21.066666666666666,30.0,632.0
v_boRX-UKXzy8.mp4,118.73333333333333,30.0,3562.0
v_bOULU-0Nloc.mp4,176.2,30.0,5286.0
v__Boy9qJLibI.mp4,171.03333333333333,30.0,5131.0
v_bp1blshSKJU.mp4,118.0,30.0,3540.0
v_bp1wsvCaiB0.mp4,109.2,30.0,3276.0
v_b-p57jzkrQI.mp4,25.266666666666666,30.0,758.0
v_bpfak_VIJ8o.mp4,235.06666666666666,30.0,7052.0
v_bpg2PC2neQM.mp4,218.6,30.0,6558.0
v_BpiExjaNwvI.mp4,138.5,30.0,4155.0
v_bPkk-z5n8MY.mp4,62.56666666666667,30.0,1877.0
v_BPpq8m93LSI.mp4,102.76666666666667,30.0,3083.0
v_bPvxr2-L_HU.mp4,10.666666666666666,30.0,320.0
v_bPw2rvCjXUE.mp4,175.8,30.0,5274.0
v_bQ0L24YbGGI.mp4,80.8,30.0,2424.0
v_bQ3yPbCICRg.mp4,10.433333333333334,30.0,313.0
v_bQa8S4Z-1cE.mp4,43.8,30.0,1314.0
v_bqA-WmqF19E.mp4,80.63333333333334,30.0,2419.0
v_bqBJ1tcHCHk.mp4,80.8,30.0,2424.0
v_bqDxblFvgro.mp4,185.5,30.0,5565.0
v_bqsWU8HqpxE.mp4,232.66666666666666,30.0,6980.0
v_bqv3vCT0T5s.mp4,132.23333333333332,30.0,3967.0
v_BR4dhPz42mQ.mp4,100.8,30.0,3024.0
v_bR62246z9qA.mp4,199.76666666666668,30.0,5993.0
v_br8Ao_UBEZA.mp4,82.26666666666667,30.0,2468.0
v_BRApK7rWSAk.mp4,187.63333333333333,30.0,5629.0
v_brewO_8bl4g.mp4,85.46666666666667,30.0,2564.0
v_BrnUW2LSJDI.mp4,42.7,30.0,1281.0
v_brrf2inGs7E.mp4,26.3,30.0,789.0
v_brSp5DB7OLs.mp4,67.43333333333334,30.0,2023.0
v_bru03d1k6DY.mp4,220.36666666666667,30.0,6611.0
v_bRVazNYfpGE.mp4,94.56666666666666,30.0,2837.0
v_bRXOj9Jm1_E.mp4,188.4,30.0,5652.0
v_BryW4niZT9Y.mp4,111.7,30.0,3351.0
v_brZ1m2qNUzc.mp4,175.73333333333332,30.0,5272.0
v_Bs3OMhhUlY4.mp4,15.1,30.0,453.0
v_Bs3TR80BRco.mp4,144.56666666666666,30.0,4337.0
v_BsceC-igcTY.mp4,124.66666666666667,30.0,3740.0
v_BshSmo_rRII.mp4,43.333333333333336,30.0,1300.0
v_BSIV5tJ3bv4.mp4,27.266666666666666,30.0,818.0
v_BSl22Hx2WGM.mp4,191.36666666666667,30.0,5741.0
v_bsl3oM4svdQ.mp4,47.43333333333333,30.0,1423.0
v__bSRAXNa5PY.mp4,96.6,30.0,2898.0
v_BsSZDCHPjtY.mp4,50.96666666666667,30.0,1529.0
v_bt4cH91_KPI.mp4,119.5,30.0,3585.0
v_bTE3HEy_kVk.mp4,56.333333333333336,30.0,1690.0
v_BTG82umu8Ug.mp4,25.433333333333334,30.0,763.0
v_BtGrWzfvmP0.mp4,122.5,30.0,3675.0
v_BtKLAioC21g.mp4,207.23333333333332,30.0,6217.0
v_bTlfN4vJkiY.mp4,22.7,30.0,681.0
v_bu7zk-YxEoY.mp4,128.8,30.0,3864.0
v_BuaWU70q7cE.mp4,147.83333333333334,30.0,4435.0
v_buBtMl9SUNk.mp4,231.33333333333334,30.0,6940.0
v_bUCMSDMB7MU.mp4,210.83333333333334,30.0,6325.0
v_buhaBimF4M0.mp4,209.4,30.0,6282.0
v_bUHE8XcPZgs.mp4,74.53333333333333,30.0,2236.0
v_BUk-fR6TAnk.mp4,184.8,30.0,5544.0
v_bULG65Ec5fo.mp4,170.36666666666667,30.0,5111.0
v_bULPHJydFTQ.mp4,89.0,30.0,2670.0
v_BUmS918SyLA.mp4,133.4,30.0,4002.0
v_bV4xdc71azY.mp4,211.86666666666667,30.0,6356.0
v_BV4zqyN8hLs.mp4,161.43333333333334,30.0,4843.0
v_b_v5uGSheEw.mp4,34.36666666666667,30.0,1031.0
v_bvBNoeCBDdg.mp4,151.2,30.0,4536.0
v_bVMxBXeYMr0.mp4,174.3,30.0,5229.0
v_-BVpaPkee2I.mp4,96.3,30.0,2889.0
v_Bvry1S-bYXU.mp4,158.06666666666666,30.0,4742.0
v_bV_vdBbOubE.mp4,154.06666666666666,30.0,4622.0
v_BVzW_OoUmnU.mp4,84.2,30.0,2526.0
v_bW4AfWvteIo.mp4,56.93333333333333,30.0,1708.0
v_bW5HfDWUP3U.mp4,137.4,30.0,4122.0
v_bw96D55q2FI.mp4,130.26666666666668,30.0,3908.0
v_bWBcYdYEup4.mp4,146.4,30.0,4392.0
v_bwcgMTHFRV8.mp4,136.6,30.0,4098.0
v_bWCIcijlgCo.mp4,145.9,30.0,4377.0
v__BWSmg81iMM.mp4,34.233333333333334,30.0,1027.0
v_BwwjQZDn3NE.mp4,65.86666666666666,30.0,1976.0
v_bWYIL4KG8kM.mp4,181.73333333333332,30.0,5452.0
v_bx5ZHOUG-nI.mp4,119.6,30.0,3588.0
v_bX8QXK9mjKA.mp4,64.03333333333333,30.0,1921.0
v_bXEG4X7pRds.mp4,129.63333333333333,30.0,3889.0
v_BxEnhkx2srY.mp4,16.233333333333334,30.0,487.0
v_bXJMw4gLmGM.mp4,159.36666666666667,30.0,4781.0
v_bXLa6zLsJ50.mp4,119.13333333333334,30.0,3574.0
v_bXp_reTHyHY.mp4,101.86666666666666,30.0,3056.0
v_bXrdB5AASAM.mp4,178.96666666666667,30.0,5369.0
v_bxRZ-Lvjgzk.mp4,236.7,30.0,7101.0
v_bXT72HACH4I.mp4,201.73333333333332,30.0,6052.0
v_bxxSc2m08Sk.mp4,44.86666666666667,30.0,1346.0
v_BxyOAXTWkzk.mp4,132.5,30.0,3975.0
v_BxzOUJbq28s.mp4,225.36666666666667,30.0,6761.0
v_bY0bGFJ-k1U.mp4,142.7,30.0,4281.0
v_bY0vSkxH0PE.mp4,20.166666666666668,30.0,605.0
v_by4dS4tgkY0.mp4,189.26666666666668,30.0,5678.0
v_BY5mz30u5_8.mp4,32.63333333333333,30.0,979.0
v_BYLxSOPFOuc.mp4,489.3333333333333,30.0,14680.0
v_byO53jHoAwI.mp4,135.56666666666666,30.0,4067.0
v_ByTL6_iHoIA.mp4,161.13333333333333,30.0,4834.0
v_byVhCu3KH1g.mp4,78.26666666666667,30.0,2348.0
v_bz9R-Xa5xqM.mp4,124.66666666666667,30.0,3740.0
v_BzhREL6ncq4.mp4,34.6,30.0,1038.0
v_bzHSF5GJc8o.mp4,72.63333333333334,30.0,2179.0
v_bzJTmN6wAC4.mp4,209.5,30.0,6285.0
v_bzndhMU3izM.mp4,192.86666666666667,30.0,5786.0
v_BZQb9uWULOc.mp4,161.93333333333334,30.0,4858.0
v_bzZMUbtgZho.mp4,182.9,30.0,5487.0
v_c05oRliUOxk.mp4,221.16666666666666,30.0,6635.0
v_C0F-xroK_Eg.mp4,205.3,30.0,6159.0
v_c0Hix_5Vm8I.mp4,217.73333333333332,30.0,6532.0
v_C0OxaqCr_wk.mp4,25.466666666666665,30.0,764.0
v_c0qbyRWSptg.mp4,134.83333333333334,30.0,4045.0
v_C1djGYqkhYI.mp4,107.06666666666666,30.0,3212.0
v_c1eUdyyT4zg.mp4,32.166666666666664,30.0,965.0
v_c1Gby2EHBzs.mp4,20.766666666666666,30.0,623.0
v_C1vhQIJtLsw.mp4,36.43333333333333,30.0,1093.0
v_C1YNGahOoiA.mp4,230.0,30.0,6900.0
v_c21Y_pi3-Gg.mp4,168.0,30.0,5040.0
v_c2-6_i1yV5E.mp4,170.86666666666667,30.0,5126.0
v_C26UfwZbHE0.mp4,83.6,30.0,2508.0
v_C2KzNljiTIU.mp4,52.233333333333334,30.0,1567.0
v_c2VcfB3YTBo.mp4,147.33333333333334,30.0,4420.0
v_C3BBG_9Vo48.mp4,210.1,30.0,6303.0
v_c-3ed17J3F8.mp4,223.86666666666667,30.0,6716.0
v_c-3fceLb7n4.mp4,76.0,30.0,2280.0
v_C3K-OgdK8FY.mp4,192.7,30.0,5781.0
v_c3lo99rni-o.mp4,208.36666666666667,30.0,6251.0
v_c3SJUucMqJQ.mp4,183.06666666666666,30.0,5492.0
v_c3vEqTcKPsU.mp4,79.7,30.0,2391.0
v_c4f6d1GRDEw.mp4,179.0,30.0,5370.0
v_c4GQ3WTOeAA.mp4,105.66666666666667,30.0,3170.0
v_C4QrTmNDADY.mp4,235.63333333333333,30.0,7069.0
v_C4V6fqELvPY.mp4,1.4333333333333333,30.0,43.0
v_C53reDr47oU.mp4,18.8,30.0,564.0
v_c5Io6wg8D60.mp4,34.333333333333336,30.0,1030.0
v_C5KcdwGSvbw.mp4,109.0,30.0,3270.0
v_c6BcS5NdI6E.mp4,178.86666666666667,30.0,5366.0
v_c6Cbq-WNq9M.mp4,192.7,30.0,5781.0
v_C6DH4l7fop0.mp4,29.3,30.0,879.0
v_C6OmnTWhsEc.mp4,56.6,30.0,1698.0
v_c6wINALtTvs.mp4,216.96666666666667,30.0,6509.0
v_-c71seS8bWk.mp4,213.3,30.0,6399.0
v_c7fu7RcM2iE.mp4,179.03333333333333,30.0,5371.0
v_C7rGK81C7SU.mp4,238.86666666666667,30.0,7166.0
v_c7Rxe5IzUQw.mp4,171.3,30.0,5139.0
v_C7sabT8febk.mp4,113.46666666666667,30.0,3404.0
v_C7so_y5I_9s.mp4,191.36666666666667,30.0,5741.0
v_c7SweMMGQE8.mp4,138.8,30.0,4164.0
v_C7UEAqu1KtY.mp4,192.0,30.0,5760.0
v_c81l0bAPiFo.mp4,57.4,30.0,1722.0
v___c8enCfzqw.mp4,172.76666666666668,30.0,5183.0
v_C8fyaj592GA.mp4,110.76666666666667,30.0,3323.0
v_c8GFfLcwFrE.mp4,122.4,30.0,3672.0
v_C8hdbmjUMRc.mp4,154.63333333333333,30.0,4639.0
v_c8HFew22GnI.mp4,165.0,30.0,4950.0
v_c8iet_4ndU0.mp4,35.0,30.0,1050.0
v_c8LevTVQ5nk.mp4,72.06666666666666,30.0,2162.0
v_C8m_dPhMGbg.mp4,128.26666666666668,30.0,3848.0
v_c8ntlBKuVmc.mp4,142.8,30.0,4284.0
v_c9A384zijnk.mp4,175.36666666666667,30.0,5261.0
v_-C9mAKWi9Ho.mp4,91.96666666666667,30.0,2759.0
v_cA2ZLOZcCyc.mp4,20.133333333333333,30.0,604.0
v_CAa74sedG9A.mp4,80.5,30.0,2415.0
v_c-aDlEaZmFk.mp4,58.86666666666667,30.0,1766.0
v_CaDoaqs_5jE.mp4,222.9,30.0,6687.0
v_cAGABdvv5u8.mp4,219.23333333333332,30.0,6577.0
v_cAmGHiqmnaw.mp4,25.0,30.0,750.0
v_caoMescJ1J4.mp4,152.13333333333333,30.0,4564.0
v_cau489T9DLE.mp4,30.333333333333332,30.0,910.0
v_CAW0CEuyvZo.mp4,3.8333333333333335,30.0,115.0
v_CB0yYGVNcOk.mp4,143.16666666666666,30.0,4295.0
v_Cb3IonOw0bs.mp4,72.2,30.0,2166.0
v_CB41iJu4ZVY.mp4,95.1,30.0,2853.0
v_cB5ozEChN5Q.mp4,112.9,30.0,3387.0
v_cb5Xy7k7z1w.mp4,107.96666666666667,30.0,3239.0
v_cBCi-pOE5NQ.mp4,165.83333333333334,30.0,4975.0
v_CBckvP5FR4A.mp4,132.0,30.0,3960.0
v_CBDFNn15G90.mp4,217.3,30.0,6519.0
v_CbfgZlo0Ut4.mp4,16.0,30.0,480.0
v_cBMi-cIbI2c.mp4,20.6,30.0,618.0
v_CBN0dqyWB7w.mp4,143.03333333333333,30.0,4291.0
v_CbQPrRwG2BM.mp4,96.6,30.0,2898.0
v_Cb_R59_-0zU.mp4,99.83333333333333,30.0,2995.0
v_C_bwHYiX-Vw.mp4,216.5,30.0,6495.0
v_cByxAZfw_hM.mp4,50.93333333333333,30.0,1528.0
v_cc17BiSDn8w.mp4,41.5,30.0,1245.0
v_cC1nvRqyXWs.mp4,6.366666666666666,30.0,191.0
v_CcBPELJaRlk.mp4,220.0,30.0,6600.0
v_cCISvaObBxI.mp4,194.16666666666666,30.0,5825.0
v_CcKeoeSZVnE.mp4,222.8,30.0,6684.0
v_CCL8kqQMCRw.mp4,37.0,30.0,1110.0
v_CcMic7jNIuE.mp4,60.46666666666667,30.0,1814.0
v_CCMtNNSzHw8.mp4,122.33333333333333,30.0,3670.0
v_Ccy8WD2k4L8.mp4,103.46666666666667,30.0,3104.0
v_cdb7VSVuUl8.mp4,207.66666666666666,30.0,6230.0
v_cDe2GlvMEQg.mp4,68.16666666666667,30.0,2045.0
v_cdEBDjnH9xk.mp4,62.0,30.0,1860.0
v_cd_-gvb82Bs.mp4,183.43333333333334,30.0,5503.0
v_cdHBwzbNI5Y.mp4,26.5,30.0,795.0
v_cdiazgshHuc.mp4,51.93333333333333,30.0,1558.0
v_Cdiv-IzHcjQ.mp4,151.83333333333334,30.0,4555.0
v_Cdmd9VB8tJI.mp4,59.03333333333333,30.0,1771.0
v_cdO-xmdjM7Q.mp4,180.03333333333333,30.0,5401.0
v_cDV1vDdAT1w.mp4,60.06666666666667,30.0,1802.0
v_CDWHstJThJA.mp4,215.66666666666666,30.0,6470.0
v_CE93IieQkAg.mp4,147.86666666666667,30.0,4436.0
v_ceDvPX6hP_U.mp4,142.3,30.0,4269.0
v_-Cefl3S_L-w.mp4,82.86666666666666,30.0,2486.0
v_-ceM4HHukhE.mp4,210.9,30.0,6327.0
v_CEQqdt0vV0o.mp4,219.4,30.0,6582.0
v_cErtrZrWhiQ.mp4,85.0,30.0,2550.0
v_CF6Q5ojrAJo.mp4,39.0,30.0,1170.0
v_Cf7xy_HQ9H0.mp4,180.43333333333334,30.0,5413.0
v__CFadTE9L4I.mp4,125.3,30.0,3759.0
v_cFcrXdvfxoo.mp4,15.0,30.0,450.0
v_cffsp2tCT5k.mp4,210.96666666666667,30.0,6329.0
v_cfhc7tf8vU4.mp4,151.66666666666666,30.0,4550.0
v_cFJo7Nm2W3Y.mp4,210.4,30.0,6312.0
v_cfKMu6aeMwU.mp4,124.26666666666667,30.0,3728.0
v_C_fqFJyf5SU.mp4,172.76666666666668,30.0,5183.0
v_cfwJd80WCZU.mp4,17.833333333333332,30.0,535.0
v_cg0sa6wYA1U.mp4,192.63333333333333,30.0,5779.0
v_cGEhbEHCQyE.mp4,235.76666666666668,30.0,7073.0
v_cgfJnog1WLE.mp4,184.16666666666666,30.0,5525.0
v_cGNkR-JvaJs.mp4,161.5,30.0,4845.0
v_cgWhl3ZDuTQ.mp4,138.93333333333334,30.0,4168.0
v_CGz-ghbUXvk.mp4,79.03333333333333,30.0,2371.0
v_CHaTWk6uqd8.mp4,230.63333333333333,30.0,6919.0
v_cHdZ_dBVgDE.mp4,97.8,30.0,2934.0
v_cHHVpBYfwdU.mp4,228.4,30.0,6852.0
v_Chj1_JbBc4A.mp4,169.83333333333334,30.0,5095.0
v_CHkT4As5jZI.mp4,66.5,30.0,1995.0
v_chLoV5zQxVA.mp4,195.76666666666668,30.0,5873.0
v_Ch_qHjUtOpE.mp4,22.0,30.0,660.0
v_cHSGL-OcMak.mp4,54.233333333333334,30.0,1627.0
v_cht49ZCSDmY.mp4,19.333333333333332,30.0,580.0
v_Ci9WKE6wkOQ.mp4,155.1,30.0,4653.0
v_CiCNA-Nr1QQ.mp4,81.93333333333334,30.0,2458.0
v_CIcVR4m7nOc.mp4,87.5,30.0,2625.0
v_ciEBsDNryN8.mp4,119.53333333333333,30.0,3586.0
v_ciIaZrpHqgs.mp4,173.73333333333332,30.0,5212.0
v_Ci__IRtoMOo.mp4,208.6,30.0,6258.0
v_CIJp-SG3sWE.mp4,28.5,30.0,855.0
v_CikGafc6H_8.mp4,190.56666666666666,30.0,5717.0
v_CIPSw35iF3k.mp4,205.26666666666668,30.0,6158.0
v_CIQ-mnURg9E.mp4,176.0,30.0,5280.0
v_CiryRTSYkC4.mp4,172.13333333333333,30.0,5164.0
v_civPiYFf2vE.mp4,103.23333333333333,30.0,3097.0
v_ciXArKhjAv8.mp4,7.5,30.0,225.0
v_CJCONq_i1cQ.mp4,238.5,30.0,7155.0
v_cJcr6kWylI8.mp4,145.43333333333334,30.0,4363.0
v_cjFHlsWZY4c.mp4,105.23333333333333,30.0,3157.0
v_cJiwi-wB1FY.mp4,79.43333333333334,30.0,2383.0
v_CJKwvmOuhJk.mp4,36.166666666666664,30.0,1085.0
v_Cjq9wf9XnX0.mp4,33.9,30.0,1017.0
v_cJyl4yqFuK0.mp4,95.86666666666666,30.0,2876.0
v_cJYtpnf5aOM.mp4,90.3,30.0,2709.0
v_Ck0IhZZI5CA.mp4,80.6,30.0,2418.0
v_Ck5i8CVEkJI.mp4,131.56666666666666,30.0,3947.0
v_CkC1wxAaDjM.mp4,121.8,30.0,3654.0
v_cKFARm4dsws.mp4,10.966666666666667,30.0,329.0
v_cKFTf1vZQOw.mp4,127.66666666666667,30.0,3830.0
v_cKHdMUfKsQ8.mp4,237.6,30.0,7128.0
v_Ckkf840HZE4.mp4,220.26666666666668,30.0,6608.0
v_CKWWRS9CpTY.mp4,85.0,30.0,2550.0
v_ckzLOLHjP44.mp4,32.4,30.0,972.0
v_Cl0lsFUR5HE.mp4,188.23333333333332,30.0,5647.0
v__cLb2ZRS_4M.mp4,227.76666666666668,30.0,6833.0
v_CLbEvGHmK8k.mp4,174.96666666666667,30.0,5249.0
v_ClE77VhGQsk.mp4,59.9,30.0,1797.0
v_clUgEizjVkM.mp4,23.066666666666666,30.0,692.0
v_C-M4L_WDzK8.mp4,209.5,30.0,6285.0
v_cM67XJS7yM8.mp4,41.56666666666667,30.0,1247.0
v_cMeKc9mp9wI.mp4,54.03333333333333,30.0,1621.0
v_cMeMbnjX-pg.mp4,28.1,30.0,843.0
v_cmM0li5O1t0.mp4,26.633333333333333,30.0,799.0
v_cMndipw7_As.mp4,109.9,30.0,3297.0
v_cMoy7UJtlyA.mp4,98.6,30.0,2958.0
v_CmS2nSm5n2Q.mp4,232.23333333333332,30.0,6967.0
v_cmzEDurFcwI.mp4,119.56666666666666,30.0,3587.0
v_CN0F45eLq1s.mp4,136.36666666666667,30.0,4091.0
v_cNCkHqOnJV0.mp4,234.16666666666666,30.0,7025.0
v_cNCrFL2l83o.mp4,148.8,30.0,4464.0
v_CneLYCPg7Es.mp4,40.0,30.0,1200.0
v_cnFw7hjmqJY.mp4,120.43333333333334,30.0,3613.0
v_CNH37tJNzFE.mp4,129.9,30.0,3897.0
v_c_NlYvL96y0.mp4,125.2,30.0,3756.0
v_cNvTm72aGcM.mp4,195.13333333333333,30.0,5854.0
v_Coctj-3Yzic.mp4,43.53333333333333,30.0,1306.0
v_COeXmBZpLSE.mp4,110.8,30.0,3324.0
v_Cof9eHf7VCI.mp4,219.86666666666667,30.0,6596.0
v_CoHVA7nr82A.mp4,205.63333333333333,30.0,6169.0
v_COIwJdDOmcc.mp4,199.2,30.0,5976.0
v_coK0QVLhuj0.mp4,92.6,30.0,2778.0
v_ComW-O6dMW4.mp4,137.53333333333333,30.0,4126.0
v_COx5Bf0PsQs.mp4,71.83333333333333,30.0,2155.0
v_cP2LVnGxiww.mp4,223.83333333333334,30.0,6715.0
v_Cp4a_gN4pDQ.mp4,65.1,30.0,1953.0
v_cp4n_xpbBDs.mp4,81.36666666666666,30.0,2441.0
v_cp52LdlmlUk.mp4,129.8,30.0,3894.0
v_CP9NQpJD0-Y.mp4,97.23333333333333,30.0,2917.0
v_cpeevuvJKjE.mp4,90.73333333333333,30.0,2722.0
v_CpTIytatsno.mp4,97.16666666666667,30.0,2915.0
v_CpxGRgJgRPA.mp4,185.7,30.0,5571.0
v_cpy_BFGQoQ8.mp4,93.5,30.0,2805.0
v_cQ3pZhIBPHI.mp4,55.86666666666667,30.0,1676.0
v_Cq7Myyfbtn0.mp4,117.3,30.0,3519.0
v_CqAJxW84FkU.mp4,220.16666666666666,30.0,6605.0
v_cqgecSy943o.mp4,218.63333333333333,30.0,6559.0
v_cqHWqXRkUfU.mp4,81.23333333333333,30.0,2437.0
v_cqkcRy3k4v0.mp4,29.6,30.0,888.0
v_CQtu83639js.mp4,139.1,30.0,4173.0
v_CQvmcZSfyhI.mp4,199.76666666666668,30.0,5993.0
v_cqVvHj1oC-8.mp4,224.63333333333333,30.0,6739.0
v_CQweu0ZYNHU.mp4,96.4,30.0,2892.0
v_cqxrPBGP4nU.mp4,62.13333333333333,30.0,1864.0
v_cRBnLFujD3g.mp4,111.23333333333333,30.0,3337.0
v_CrCtYGvG9Uw.mp4,99.43333333333334,30.0,2983.0
v_cRDXBF2RcYI.mp4,30.6,30.0,918.0
v_crfrKqFp0Zg.mp4,129.36666666666667,30.0,3881.0
v_CRKA3xPEKm8.mp4,50.833333333333336,30.0,1525.0
v_cRpzDPS6zeY.mp4,165.26666666666668,30.0,4958.0
v_crSMHcUkPcA.mp4,90.23333333333333,30.0,2707.0
v_cRTsarldNlc.mp4,25.433333333333334,30.0,763.0
v_crz2vi_dguk.mp4,172.46666666666667,30.0,5174.0
v_cS19K2310Lc.mp4,205.36666666666667,30.0,6161.0
v_-CS7U_XrkPI.mp4,102.56666666666666,30.0,3077.0
v_CsaeiOFuij0.mp4,51.8,30.0,1554.0
